origin,destination,Year,Month,monthlyTransferMWh
TVA,CPLW,2018,8,22841
TVA,CPLW,2018,9,29073
TVA,CPLW,2018,10,19229
TVA,CPLW,2018,11,20903
TVA,CPLW,2018,12,27853
TVA,DUK,2018,1,180578
TVA,DUK,2018,2,129376
TVA,DUK,2018,3,110241
TVA,DUK,2018,4,34161
TVA,DUK,2018,5,67627
TVA,DUK,2018,6,71625
TVA,DUK,2018,7,77819
TVA,DUK,2018,8,84431
TVA,DUK,2018,9,83346
TVA,DUK,2018,10,67977
TVA,DUK,2018,11,79903
TVA,DUK,2018,12,98076
TVA,EEI,2018,1,36
TVA,EEI,2018,3,3074
TVA,EEI,2018,4,2731
TVA,EEI,2018,5,729
TVA,EEI,2018,6,77
TVA,EEI,2018,7,2214
TVA,EEI,2018,8,1042
TVA,EEI,2018,9,1536
TVA,EEI,2018,10,22574
TVA,EEI,2018,11,10622
TVA,EEI,2018,12,5926
TVA,LGEE,2018,1,49115
TVA,LGEE,2018,2,222345
TVA,LGEE,2018,3,166121
TVA,LGEE,2018,4,225326
TVA,LGEE,2018,5,427338
TVA,LGEE,2018,6,298933
TVA,LGEE,2018,7,349840
TVA,LGEE,2018,8,456862
TVA,LGEE,2018,9,286173
TVA,LGEE,2018,10,264808
TVA,LGEE,2018,11,389770
TVA,LGEE,2018,12,356925
TVA,MISO,2018,1,10159
TVA,MISO,2018,4,638
TVA,MISO,2018,5,6696
TVA,MISO,2018,6,63780
TVA,MISO,2018,7,19655
TVA,MISO,2018,8,7397
TVA,MISO,2018,9,901
TVA,MISO,2018,11,1551
TVA,MISO,2018,12,13776
TVA,PJM,2018,1,550448
TVA,PJM,2018,2,867077
TVA,PJM,2018,3,1062513
TVA,PJM,2018,4,955144
TVA,PJM,2018,5,796824
TVA,PJM,2018,6,492193
TVA,PJM,2018,7,383894
TVA,PJM,2018,8,734601
TVA,PJM,2018,9,596523
TVA,PJM,2018,10,837637
TVA,PJM,2018,11,688352
TVA,PJM,2018,12,633166
TVA,SOCO,2018,1,1194542
TVA,SOCO,2018,2,639871
TVA,SOCO,2018,3,688140
TVA,SOCO,2018,4,452179
TVA,SOCO,2018,5,477816
TVA,SOCO,2018,6,360905
TVA,SOCO,2018,7,443365
TVA,SOCO,2018,8,595976
TVA,SOCO,2018,9,588767
TVA,SOCO,2018,10,243982
TVA,SOCO,2018,11,309154
TVA,SOCO,2018,12,629625
WACM,AZPS,2018,1,229555
WACM,AZPS,2018,2,282728
WACM,AZPS,2018,3,276827
WACM,AZPS,2018,4,144647
WACM,AZPS,2018,5,73687
WACM,AZPS,2018,6,49226
WACM,AZPS,2018,7,56040
WACM,AZPS,2018,8,159160
WACM,AZPS,2018,9,78143
WACM,AZPS,2018,10,43328
WACM,AZPS,2018,11,78854
WACM,AZPS,2018,12,141444
WACM,PACE,2018,1,148396
WACM,PACE,2018,2,157064
WACM,PACE,2018,3,337302
WACM,PACE,2018,4,239469
WACM,PACE,2018,5,372902
WACM,PACE,2018,6,326699
WACM,PACE,2018,7,536928
WACM,PACE,2018,8,470906
WACM,PACE,2018,9,376573
WACM,PACE,2018,10,240625
WACM,PACE,2018,11,498184
WACM,PACE,2018,12,667767
WACM,PNM,2018,1,10556
WACM,PNM,2018,2,3253
WACM,PNM,2018,3,6192
WACM,PNM,2018,4,38521
WACM,PNM,2018,5,29042
WACM,PNM,2018,6,127903
WACM,PNM,2018,7,191169
WACM,PNM,2018,8,134928
WACM,PNM,2018,9,92328
WACM,PNM,2018,10,41326
WACM,PNM,2018,11,5035
WACM,PNM,2018,12,4324
WACM,PSCO,2018,1,1068491
WACM,PSCO,2018,2,856483
WACM,PSCO,2018,3,678711
WACM,PSCO,2018,4,798932
WACM,PSCO,2018,5,738148
WACM,PSCO,2018,6,1032792
WACM,PSCO,2018,7,1129700
WACM,PSCO,2018,8,1003499
WACM,PSCO,2018,9,1007312
WACM,PSCO,2018,10,1062576
WACM,PSCO,2018,11,1057356
WACM,PSCO,2018,12,1011502
WACM,SWPP,2018,1,82798
WACM,SWPP,2018,2,53448
WACM,SWPP,2018,3,20357
WACM,SWPP,2018,4,61627
WACM,SWPP,2018,5,93688
WACM,SWPP,2018,6,15892
WACM,SWPP,2018,7,28068
WACM,SWPP,2018,8,31541
WACM,SWPP,2018,9,15037
WACM,SWPP,2018,10,11481
WACM,SWPP,2018,11,6017
WACM,SWPP,2018,12,7797
WACM,WALC,2018,1,342206
WACM,WALC,2018,2,283729
WACM,WALC,2018,3,306098
WACM,WALC,2018,4,275171
WACM,WALC,2018,5,247825
WACM,WALC,2018,6,307419
WACM,WALC,2018,7,367198
WACM,WALC,2018,8,377542
WACM,WALC,2018,9,284530
WACM,WALC,2018,10,258064
WACM,WALC,2018,11,201184
WACM,WALC,2018,12,234151
WACM,WAUW,2018,1,4859
WACM,WAUW,2018,2,5343
WACM,WAUW,2018,3,8974
WACM,WAUW,2018,4,15032
WACM,WAUW,2018,5,3538
WACM,WAUW,2018,6,12946
WACM,WAUW,2018,7,12577
WACM,WAUW,2018,8,4665
WACM,WAUW,2018,9,3053
WACM,WAUW,2018,10,1046
WACM,WAUW,2018,11,5702
WACM,WAUW,2018,12,1426
WALC,AZPS,2018,7,35465
WALC,AZPS,2018,8,158678
WALC,AZPS,2018,9,77895
WALC,AZPS,2018,10,43328
WALC,AZPS,2018,11,59526
WALC,CISO,2018,1,47234
WALC,CISO,2018,2,43071
WALC,CISO,2018,3,72605
WALC,CISO,2018,4,74244
WALC,CISO,2018,5,89020
WALC,CISO,2018,6,74497
WALC,CISO,2018,7,44190
WALC,CISO,2018,8,55230
WALC,CISO,2018,9,62771
WALC,CISO,2018,10,108126
WALC,CISO,2018,11,57042
WALC,CISO,2018,12,59475
WALC,GRIF,2018,1,891
WALC,GRIF,2018,2,555
WALC,GRIF,2018,3,1072
WALC,GRIF,2018,4,1161
WALC,GRIF,2018,5,963
WALC,GRIF,2018,6,17
WALC,GRIF,2018,10,34
WALC,IID,2018,1,5801
WALC,IID,2018,2,3143
WALC,IID,2018,3,3550
WALC,IID,2018,4,707
WALC,IID,2018,5,1272
WALC,IID,2018,6,2204
WALC,IID,2018,7,8702
WALC,IID,2018,8,23504
WALC,IID,2018,9,14388
WALC,IID,2018,10,1588
WALC,IID,2018,11,2984
WALC,IID,2018,12,11739
WALC,LDWP,2018,1,1179638
WALC,LDWP,2018,2,858033
WALC,LDWP,2018,3,825419
WALC,LDWP,2018,4,521071
WALC,LDWP,2018,5,436660
WALC,LDWP,2018,6,430146
WALC,LDWP,2018,7,588353
WALC,LDWP,2018,8,751453
WALC,LDWP,2018,9,1039861
WALC,LDWP,2018,10,1070865
WALC,LDWP,2018,11,1081261
WALC,LDWP,2018,12,1311262
WALC,NEVP,2018,3,1957
WALC,NEVP,2018,4,7555
WALC,NEVP,2018,5,28009
WALC,NEVP,2018,6,41823
WALC,NEVP,2018,7,29767
WALC,NEVP,2018,8,33127
WALC,NEVP,2018,9,1399
WALC,NEVP,2018,10,950
WALC,NEVP,2018,11,1371
WALC,NEVP,2018,12,3929
WALC,SRP,2018,1,205267
WALC,SRP,2018,2,158453
WALC,SRP,2018,3,118616
WALC,SRP,2018,4,265354
WALC,SRP,2018,5,337188
WALC,SRP,2018,6,412522
WALC,SRP,2018,7,228439
WALC,SRP,2018,8,428363
WALC,SRP,2018,9,315239
WALC,SRP,2018,10,204862
WALC,SRP,2018,11,93606
WALC,SRP,2018,12,182115
WALC,TEPC,2018,1,164731
WALC,TEPC,2018,2,134202
WALC,TEPC,2018,3,113340
WALC,TEPC,2018,4,101859
WALC,TEPC,2018,5,149018
WALC,TEPC,2018,6,196567
WALC,TEPC,2018,7,145597
WALC,TEPC,2018,8,119417
WALC,TEPC,2018,9,120331
WALC,TEPC,2018,10,89651
WALC,TEPC,2018,11,99105
WALC,TEPC,2018,12,224055
WAUW,NWMT,2018,1,401
WAUW,NWMT,2018,3,113
WAUW,NWMT,2018,4,643
WAUW,NWMT,2018,5,267
WAUW,NWMT,2018,6,51
WAUW,NWMT,2018,7,9399
WAUW,NWMT,2018,8,27322
WAUW,NWMT,2018,9,10855
WAUW,NWMT,2018,10,15675
WAUW,NWMT,2018,11,9565
WAUW,NWMT,2018,12,990
WAUW,SWPP,2018,1,53831
WAUW,SWPP,2018,2,48735
WAUW,SWPP,2018,3,65664
WAUW,SWPP,2018,4,55270
WAUW,SWPP,2018,5,59699
WAUW,SWPP,2018,6,79229
WAUW,SWPP,2018,7,32547
WAUW,SWPP,2018,8,6618
WAUW,SWPP,2018,9,9468
WAUW,SWPP,2018,10,13620
WAUW,SWPP,2018,11,21990
WAUW,SWPP,2018,12,2562
WAUW,WACM,2018,1,23237
WAUW,WACM,2018,2,19802
WAUW,WACM,2018,3,15403
WAUW,WACM,2018,4,13633
WAUW,WACM,2018,5,29908
WAUW,WACM,2018,6,11581
WAUW,WACM,2018,7,12036
WAUW,WACM,2018,8,27047
WAUW,WACM,2018,9,31736
WAUW,WACM,2018,10,26453
WAUW,WACM,2018,11,17092
WAUW,WACM,2018,12,37380
WWA,NWMT,2018,1,97291
WWA,NWMT,2018,2,59202
WWA,NWMT,2018,3,43107
WWA,NWMT,2018,4,52004
WWA,NWMT,2018,5,43885
WWA,NWMT,2018,6,54794
WWA,NWMT,2018,7,35053
WWA,NWMT,2018,8,41009
WWA,NWMT,2018,9,27251
WWA,NWMT,2018,10,54684
WWA,NWMT,2018,11,78997
WWA,NWMT,2018,12,82052
YAD,CPLE,2018,1,13039
YAD,CPLE,2018,2,5994
YAD,CPLE,2018,3,27208
YAD,CPLE,2018,4,43607
YAD,CPLE,2018,5,27360
YAD,CPLE,2018,6,16671
YAD,CPLE,2018,7,7501
YAD,CPLE,2018,8,21742
YAD,CPLE,2018,9,33960
YAD,CPLE,2018,10,32484
YAD,CPLE,2018,11,23058
YAD,CPLE,2018,12,5633
YAD,DUK,2018,1,43030
YAD,DUK,2018,2,82773
YAD,DUK,2018,3,107429
YAD,DUK,2018,4,117154
YAD,DUK,2018,5,170934
YAD,DUK,2018,6,117387
YAD,DUK,2018,7,85396
YAD,DUK,2018,8,148539
YAD,DUK,2018,9,124077
YAD,DUK,2018,10,150415
YAD,DUK,2018,11,100513
YAD,DUK,2018,12,121024
