origin,destination,Year,Month,monthlyTransferMWh
PACE,WACM,2021,5,3854.0
PACE,WACM,2021,6,836.0
PACE,WACM,2021,7,167.0
PACE,WACM,2021,8,74.0
PACE,WACM,2021,9,4699.0
PACE,WACM,2021,10,1950.0
PACE,WACM,2021,11,77475.0
PACE,WACM,2021,12,6176.0
PACW,AVA,2015,7,11075.0
PACW,AVA,2015,8,14710.0
PACW,AVA,2015,9,17573.0
PACW,AVA,2015,10,14373.0
PACW,AVA,2015,11,18868.0
PACW,AVA,2015,12,40314.0
PACW,AVA,2016,1,29144.0
PACW,AVA,2016,2,34394.0
PACW,AVA,2016,3,39157.0
PACW,AVA,2016,4,12741.0
PACW,AVA,2016,5,11075.0
PACW,AVA,2016,6,10519.0
PACW,AVA,2016,7,6814.0
PACW,AVA,2016,8,6240.0
PACW,AVA,2016,9,17893.0
PACW,AVA,2016,10,22615.0
PACW,AVA,2016,11,13629.0
PACW,AVA,2016,12,19799.0
PACW,AVA,2017,1,6136.0
PACW,AVA,2017,2,22263.0
PACW,AVA,2017,3,32846.0
PACW,AVA,2017,4,18085.0
PACW,AVA,2017,5,6235.0
PACW,AVA,2017,6,7861.0
PACW,AVA,2017,7,3726.0
PACW,AVA,2017,8,6729.0
PACW,AVA,2017,9,12751.0
PACW,AVA,2017,10,26918.0
PACW,AVA,2017,11,28475.0
PACW,AVA,2017,12,12190.0
PACW,AVA,2018,1,35456.0
PACW,AVA,2018,2,41704.0
PACW,AVA,2018,3,27619.0
PACW,AVA,2018,4,30576.0
PACW,AVA,2018,5,4035.0
PACW,AVA,2018,6,5564.0
PACW,AVA,2018,7,5061.0
PACW,AVA,2018,8,13224.0
PACW,AVA,2018,9,12515.0
PACW,AVA,2018,10,14190.0
PACW,AVA,2018,11,32378.0
PACW,AVA,2018,12,33477.0
PACW,AVA,2019,1,17594.0
PACW,AVA,2019,2,27849.0
PACW,AVA,2019,3,26869.0
PACW,AVA,2019,4,26891.0
PACW,AVA,2019,5,9261.0
PACW,AVA,2019,6,7758.0
PACW,AVA,2019,7,5600.0
PACW,AVA,2019,8,2526.0
PACW,AVA,2019,9,6411.0
PACW,AVA,2019,10,19593.0
PACW,AVA,2019,11,2051.0
PACW,AVA,2019,12,2211.0
PACW,AVA,2020,1,34623.0
PACW,AVA,2020,2,38912.0
PACW,AVA,2020,3,45677.0
PACW,AVA,2020,4,39608.0
PACW,AVA,2020,5,10365.0
PACW,AVA,2020,6,12700.0
PACW,AVA,2020,7,10252.0
PACW,AVA,2020,8,13755.0
PACW,AVA,2020,9,16269.0
PACW,AVA,2020,10,57666.0
PACW,AVA,2020,11,22901.0
PACW,AVA,2020,12,27406.0
PACW,AVA,2021,1,22599.0
PACW,AVA,2021,2,62223.0
PACW,AVA,2021,3,60101.0
PACW,AVA,2021,4,72958.0
PACW,AVA,2021,5,17626.0
PACW,AVA,2021,6,2345.0
PACW,AVA,2021,7,8392.0
PACW,AVA,2021,8,32321.0
PACW,AVA,2021,9,38764.0
PACW,AVA,2021,10,51878.0
PACW,AVA,2021,11,44258.0
PACW,AVA,2021,12,28854.0
PACW,AVRN,2019,5,957.0
PACW,AVRN,2019,11,103183.0
PACW,AVRN,2020,1,148.0
PACW,AVRN,2020,2,324.0
PACW,AVRN,2020,5,961.0
PACW,AVRN,2020,6,1246.0
PACW,AVRN,2020,7,382.0
PACW,AVRN,2020,8,22.0
PACW,AVRN,2020,10,179.0
PACW,AVRN,2020,11,48.0
PACW,AVRN,2021,1,25.0
PACW,AVRN,2021,5,903.0
PACW,AVRN,2021,6,124.0
PACW,AVRN,2021,11,69.0
PACW,BPAT,2015,12,304.0
PACW,BPAT,2016,2,1117.0
PACW,BPAT,2016,9,141.0
PACW,BPAT,2016,10,1325.0
PACW,BPAT,2016,11,691.0
PACW,BPAT,2017,3,3063.0
PACW,BPAT,2017,10,608.0
PACW,BPAT,2017,11,4335.0
PACW,BPAT,2017,12,593.0
PACW,BPAT,2018,1,85.0
PACW,BPAT,2018,4,641.0
PACW,BPAT,2019,9,1155.0
PACW,BPAT,2019,10,309.0
PACW,BPAT,2020,3,63.0
PACW,BPAT,2020,4,4904.0
PACW,BPAT,2020,10,202.0
PACW,BPAT,2021,4,1540.0
PACW,BPAT,2021,9,8629.0
PACW,BPAT,2021,10,4029.0
PACW,CISO,2015,7,39939.0
PACW,CISO,2015,8,26750.0
PACW,CISO,2015,9,39590.0
PACW,CISO,2015,10,36512.0
PACW,CISO,2015,11,30408.0
PACW,CISO,2015,12,23355.0
PACW,CISO,2016,1,29557.0
PACW,CISO,2016,2,28245.0
PACW,CISO,2016,3,44276.0
PACW,CISO,2016,4,40112.0
PACW,CISO,2016,5,47516.0
PACW,CISO,2016,6,44181.0
PACW,CISO,2016,7,46287.0
PACW,CISO,2016,8,38150.0
PACW,CISO,2016,9,21103.0
PACW,CISO,2016,10,25976.0
PACW,CISO,2016,11,38335.0
PACW,CISO,2016,12,30246.0
PACW,CISO,2017,1,21549.0
PACW,CISO,2017,2,29975.0
PACW,CISO,2017,3,38667.0
PACW,CISO,2017,4,36543.0
PACW,CISO,2017,5,44051.0
PACW,CISO,2017,6,40221.0
PACW,CISO,2017,7,41475.0
PACW,CISO,2017,8,37628.0
PACW,CISO,2017,9,37144.0
PACW,CISO,2017,10,10917.0
PACW,CISO,2017,11,28916.0
PACW,CISO,2017,12,38080.0
PACW,CISO,2018,1,40759.0
PACW,CISO,2018,2,36454.0
PACW,CISO,2018,3,35983.0
PACW,CISO,2018,4,28910.0
PACW,CISO,2018,5,28177.0
PACW,CISO,2018,6,17590.0
PACW,CISO,2018,7,8686.0
PACW,CISO,2018,8,10336.0
PACW,CISO,2018,9,1584.0
PACW,CISO,2019,2,829.0
PACW,CISO,2019,3,10325.0
PACW,CISO,2019,4,9174.0
PACW,CISO,2019,5,6069.0
PACW,CISO,2019,6,6140.0
PACW,CISO,2019,7,9688.0
PACW,CISO,2019,8,13855.0
PACW,CISO,2019,9,7598.0
PACW,CISO,2019,10,3713.0
PACW,CISO,2019,11,13084.0
PACW,CISO,2019,12,10996.0
PACW,CISO,2020,1,7358.0
PACW,CISO,2020,2,8087.0
PACW,CISO,2020,3,10088.0
PACW,CISO,2020,4,10800.0
PACW,CISO,2020,5,18038.0
PACW,CISO,2020,6,3231.0
PACW,CISO,2020,7,9816.0
PACW,CISO,2020,8,9445.0
PACW,CISO,2020,9,8832.0
PACW,CISO,2020,10,7499.0
PACW,CISO,2020,11,10387.0
PACW,CISO,2020,12,8608.0
PACW,CISO,2021,1,15996.0
PACW,CISO,2021,2,9251.0
PACW,CISO,2021,3,7643.0
PACW,CISO,2021,4,9336.0
PACW,CISO,2021,5,4126.0
PACW,CISO,2021,6,6310.0
PACW,CISO,2021,7,3347.0
PACW,CISO,2021,8,3155.0
PACW,CISO,2021,9,3449.0
PACW,CISO,2021,10,2791.0
PACW,CISO,2021,11,11026.0
PACW,CISO,2021,12,5414.0
PACW,GCPD,2015,9,98.0
PACW,GCPD,2015,10,4688.0
PACW,GCPD,2015,11,142.0
PACW,GCPD,2015,12,538.0
PACW,GCPD,2016,1,33.0
PACW,GCPD,2016,2,374.0
PACW,GCPD,2016,3,6161.0
PACW,GCPD,2016,4,60.0
PACW,GCPD,2016,9,56.0
PACW,GCPD,2016,10,18.0
PACW,GCPD,2016,11,312.0
PACW,GCPD,2017,3,153.0
PACW,GCPD,2017,5,425.0
PACW,GCPD,2017,9,1432.0
PACW,GCPD,2017,10,4.0
PACW,GCPD,2017,11,58.0
PACW,GCPD,2017,12,17.0
PACW,GCPD,2018,3,1104.0
PACW,GCPD,2018,4,605.0
PACW,GCPD,2018,9,549.0
PACW,GCPD,2018,10,2277.0
PACW,GCPD,2018,11,10242.0
PACW,GCPD,2018,12,3621.0
PACW,GCPD,2019,1,242.0
PACW,GCPD,2019,3,2265.0
PACW,GCPD,2019,4,7035.0
PACW,GCPD,2019,5,5.0
PACW,GCPD,2019,9,99.0
PACW,GCPD,2019,10,449.0
PACW,GCPD,2020,2,547.0
PACW,GCPD,2020,3,3776.0
PACW,GCPD,2020,4,806.0
PACW,GCPD,2020,9,9.0
PACW,GCPD,2020,10,247.0
PACW,GCPD,2020,12,1.0
PACW,IPCO,2015,7,565946.0
PACW,IPCO,2015,8,424333.0
PACW,IPCO,2015,9,303354.0
PACW,IPCO,2015,10,356312.0
PACW,IPCO,2015,11,68808.0
PACW,IPCO,2015,12,2657.0
PACW,IPCO,2016,1,448.0
PACW,IPCO,2016,2,98.0
PACW,IPCO,2016,3,47964.0
PACW,IPCO,2016,4,149801.0
PACW,IPCO,2016,5,90519.0
PACW,IPCO,2016,6,95700.0
PACW,IPCO,2016,7,73403.0
PACW,IPCO,2016,8,34562.0
PACW,IPCO,2016,9,1706.0
PACW,IPCO,2016,10,381.0
PACW,IPCO,2016,11,1631.0
PACW,IPCO,2016,12,6165.0
PACW,IPCO,2017,1,3669.0
PACW,IPCO,2017,2,612.0
PACW,IPCO,2017,3,7256.0
PACW,IPCO,2017,4,35416.0
PACW,IPCO,2017,5,129718.0
PACW,IPCO,2017,6,178507.0
PACW,IPCO,2017,7,189420.0
PACW,IPCO,2017,8,14898.0
PACW,IPCO,2017,9,2618.0
PACW,IPCO,2017,10,4955.0
PACW,IPCO,2017,11,1103.0
PACW,IPCO,2017,12,683.0
PACW,IPCO,2018,1,439.0
PACW,IPCO,2018,2,2965.0
PACW,IPCO,2018,3,588.0
PACW,IPCO,2018,4,10901.0
PACW,IPCO,2018,5,153727.0
PACW,IPCO,2018,6,186235.0
PACW,IPCO,2018,7,218199.0
PACW,IPCO,2018,8,60259.0
PACW,IPCO,2018,9,3422.0
PACW,IPCO,2018,10,949.0
PACW,IPCO,2019,4,2405.0
PACW,IPCO,2019,5,52104.0
PACW,IPCO,2019,6,57336.0
PACW,IPCO,2019,7,143554.0
PACW,IPCO,2019,8,84974.0
PACW,IPCO,2019,9,13960.0
PACW,IPCO,2019,10,693.0
PACW,IPCO,2019,11,8324.0
PACW,IPCO,2019,12,1507.0
PACW,IPCO,2020,1,11774.0
PACW,IPCO,2020,2,61220.0
PACW,IPCO,2020,3,5415.0
PACW,IPCO,2020,4,12625.0
PACW,IPCO,2020,5,187075.0
PACW,IPCO,2020,6,111765.0
PACW,IPCO,2020,7,307545.0
PACW,IPCO,2020,8,294922.0
PACW,IPCO,2020,9,12665.0
PACW,IPCO,2020,10,11341.0
PACW,IPCO,2020,11,21445.0
PACW,IPCO,2020,12,11735.0
PACW,IPCO,2021,1,15244.0
PACW,IPCO,2021,2,69518.0
PACW,IPCO,2021,3,7662.0
PACW,IPCO,2021,4,1574.0
PACW,IPCO,2021,5,4364.0
PACW,IPCO,2021,6,146249.0
PACW,IPCO,2021,7,260219.0
PACW,IPCO,2021,8,18538.0
PACW,IPCO,2021,9,2192.0
PACW,IPCO,2021,11,4876.0
PACW,IPCO,2021,12,9070.0
PACW,PACE,2015,7,471752.0
PACW,PACE,2015,8,610485.0
PACW,PACE,2015,9,628260.0
PACW,PACE,2015,10,557696.0
PACW,PACE,2015,11,583306.0
PACW,PACE,2015,12,686569.0
PACW,PACE,2016,1,730262.0
PACW,PACE,2016,2,649728.0
PACW,PACE,2016,3,433687.0
PACW,PACE,2016,4,328447.0
PACW,PACE,2016,5,472767.0
PACW,PACE,2016,6,661202.0
PACW,PACE,2016,7,821225.0
PACW,PACE,2016,8,885977.0
PACW,PACE,2016,9,619827.0
PACW,PACE,2016,10,586684.0
PACW,PACE,2016,11,537873.0
PACW,PACE,2016,12,838965.0
PACW,PACE,2017,1,762832.0
PACW,PACE,2017,2,612959.0
PACW,PACE,2017,3,530921.0
PACW,PACE,2017,4,400576.0
PACW,PACE,2017,5,528920.0
PACW,PACE,2017,6,614221.0
PACW,PACE,2017,7,870888.0
PACW,PACE,2017,8,896879.0
PACW,PACE,2017,9,813771.0
PACW,PACE,2017,10,760475.0
PACW,PACE,2017,11,707870.0
PACW,PACE,2017,12,855539.0
PACW,PACE,2018,1,714969.0
PACW,PACE,2018,2,535172.0
PACW,PACE,2018,3,621981.0
PACW,PACE,2018,4,396445.0
PACW,PACE,2018,5,347572.0
PACW,PACE,2018,6,514902.0
PACW,PACE,2018,7,799930.0
PACW,PACE,2018,8,841783.0
PACW,PACE,2018,9,690515.0
PACW,PACE,2018,10,850948.0
PACW,PACE,2018,11,832080.0
PACW,PACE,2018,12,917394.0
PACW,PACE,2019,1,839857.0
PACW,PACE,2019,2,849740.0
PACW,PACE,2019,3,818962.0
PACW,PACE,2019,4,545590.0
PACW,PACE,2019,5,330972.0
PACW,PACE,2019,6,536512.0
PACW,PACE,2019,7,758024.0
PACW,PACE,2019,8,762750.0
PACW,PACE,2019,9,751423.0
PACW,PACE,2019,10,707780.0
PACW,PACE,2019,11,847041.0
PACW,PACE,2019,12,878843.0
PACW,PACE,2020,1,616293.0
PACW,PACE,2020,2,462613.0
PACW,PACE,2020,3,654109.0
PACW,PACE,2020,4,427927.0
PACW,PACE,2020,5,378847.0
PACW,PACE,2020,6,432748.0
PACW,PACE,2020,7,551700.0
PACW,PACE,2020,8,649714.0
PACW,PACE,2020,9,553563.0
PACW,PACE,2020,10,727224.0
PACW,PACE,2020,11,636324.0
PACW,PACE,2020,12,536818.0
PACW,PACE,2021,1,506783.0
PACW,PACE,2021,2,523262.0
PACW,PACE,2021,3,621562.0
PACW,PACE,2021,4,483878.0
PACW,PACE,2021,5,634004.0
PACW,PACE,2021,6,698024.0
PACW,PACE,2021,7,826023.0
PACW,PACE,2021,8,764382.0
PACW,PACE,2021,9,664186.0
PACW,PACE,2021,10,702048.0
PACW,PACE,2021,11,461229.0
PACW,PACE,2021,12,381382.0
PACW,PGE,2015,7,57870.0
PACW,PGE,2015,8,64058.0
PACW,PGE,2015,9,83673.0
PACW,PGE,2015,10,70683.0
PACW,PGE,2015,11,109778.0
PACW,PGE,2015,12,149672.0
PACW,PGE,2016,1,140455.0
PACW,PGE,2016,2,99850.0
PACW,PGE,2016,3,146294.0
PACW,PGE,2016,4,79919.0
PACW,PGE,2016,5,70409.0
PACW,PGE,2016,6,79908.0
PACW,PGE,2016,7,43522.0
PACW,PGE,2016,8,51061.0
PACW,PGE,2016,9,159497.0
PACW,PGE,2016,10,194300.0
PACW,PGE,2016,11,113096.0
PACW,PGE,2016,12,129426.0
PACW,PGE,2017,1,54066.0
PACW,PGE,2017,2,98885.0
PACW,PGE,2017,3,8401.0
PACW,PGE,2017,4,104334.0
PACW,PGE,2017,5,109183.0
PACW,PGE,2017,6,147081.0
PACW,PGE,2017,7,107506.0
PACW,PGE,2017,8,81519.0
PACW,PGE,2017,9,150871.0
PACW,PGE,2017,10,178279.0
PACW,PGE,2017,11,128124.0
PACW,PGE,2017,12,105632.0
PACW,PGE,2018,1,142088.0
PACW,PGE,2018,2,142212.0
PACW,PGE,2018,3,203856.0
PACW,PGE,2018,4,153559.0
PACW,PGE,2018,5,127492.0
PACW,PGE,2018,6,75709.0
PACW,PGE,2018,7,63927.0
PACW,PGE,2018,8,35174.0
PACW,PGE,2018,9,123346.0
PACW,PGE,2018,10,64852.0
PACW,PGE,2018,11,74560.0
PACW,PGE,2018,12,61105.0
PACW,PGE,2019,1,71233.0
PACW,PGE,2019,2,47803.0
PACW,PGE,2019,3,76668.0
PACW,PGE,2019,4,88308.0
PACW,PGE,2019,5,70149.0
PACW,PGE,2019,6,63035.0
PACW,PGE,2019,7,35175.0
PACW,PGE,2019,8,32310.0
PACW,PGE,2019,9,26579.0
PACW,PGE,2019,10,77128.0
PACW,PGE,2019,11,58170.0
PACW,PGE,2019,12,56379.0
PACW,PGE,2020,1,87037.0
PACW,PGE,2020,2,46412.0
PACW,PGE,2020,3,4721.0
PACW,PGE,2020,4,2445.0
PACW,PGE,2020,5,12861.0
PACW,PGE,2020,6,9069.0
PACW,PGE,2020,7,20101.0
PACW,PGE,2020,8,1.0
PACW,PGE,2020,9,19855.0
PACW,PGE,2020,10,2201.0
PACW,PGE,2020,11,12257.0
PACW,PGE,2020,12,8575.0
PACW,PGE,2021,1,45808.0
PACW,PGE,2021,2,40240.0
PACW,PGE,2021,3,37852.0
PACW,PGE,2021,4,36964.0
PACW,PGE,2021,5,11636.0
PACW,PGE,2021,6,14634.0
PACW,PGE,2021,7,3914.0
PACW,PGE,2021,8,6842.0
PACW,PGE,2021,9,4697.0
PACW,PGE,2021,10,773.0
PACW,PGE,2021,11,27922.0
PACW,PGE,2021,12,32196.0
PGE,BPAT,2016,8,108.0
PGE,BPAT,2016,9,15328.0
PGE,BPAT,2016,10,1756.0
PGE,PACW,2015,9,118.0
PGE,PACW,2015,10,1804.0
PGE,PACW,2016,3,49.0
PGE,PACW,2016,4,36.0
PGE,PACW,2016,5,266.0
PGE,PACW,2016,7,3171.0
PGE,PACW,2016,11,1864.0
PGE,PACW,2016,12,7994.0
PGE,PACW,2017,1,2737.0
PGE,PACW,2017,2,439.0
PGE,PACW,2017,3,174135.0
PGE,PACW,2017,8,13.0
PGE,PACW,2017,9,1090.0
PGE,PACW,2017,11,3.0
PGE,PACW,2017,12,20631.0
PGE,PACW,2018,6,30.0
PGE,PACW,2018,8,1070.0
PGE,PACW,2018,12,737.0
PGE,PACW,2019,1,383.0
PGE,PACW,2019,2,97.0
PGE,PACW,2019,5,12.0
PGE,PACW,2019,6,395.0
PGE,PACW,2019,7,249.0
PGE,PACW,2019,8,3902.0
PGE,PACW,2019,9,3887.0
PGE,PACW,2019,10,359.0
PGE,PACW,2019,12,282.0
PGE,PACW,2020,2,1756.0
PGE,PACW,2020,3,16428.0
PGE,PACW,2020,4,34306.0
PGE,PACW,2020,5,7062.0
PGE,PACW,2020,6,19793.0
PGE,PACW,2020,7,41181.0
PGE,PACW,2020,8,67964.0
PGE,PACW,2020,9,20244.0
PGE,PACW,2020,10,27028.0
PGE,PACW,2020,11,15816.0
PGE,PACW,2020,12,14943.0
PGE,PACW,2021,1,292.0
PGE,PACW,2021,2,147.0
PGE,PACW,2021,3,61.0
PGE,PACW,2021,4,14.0
PGE,PACW,2021,5,4230.0
PGE,PACW,2021,6,3308.0
PGE,PACW,2021,7,13328.0
PGE,PACW,2021,8,12249.0
PGE,PACW,2021,9,16147.0
PGE,PACW,2021,10,18672.0
PGE,PACW,2021,11,37.0
PGE,PACW,2021,12,1130.0
PJM,CPLE,2015,7,2058.0
PJM,CPLE,2015,8,969.0
PJM,CPLE,2015,9,8361.0
PJM,CPLE,2015,10,119.0
PJM,CPLE,2015,11,7388.0
PJM,CPLE,2015,12,19597.0
PJM,CPLE,2016,1,134.0
PJM,CPLE,2016,2,4746.0
PJM,CPLE,2016,3,8263.0
PJM,CPLE,2016,4,3400.0
PJM,CPLE,2016,5,48762.0
PJM,CPLE,2016,6,202231.0
PJM,CPLE,2016,7,165529.0
PJM,CPLE,2016,8,65072.0
PJM,CPLE,2016,9,227142.0
PJM,CPLE,2016,10,26606.0
PJM,CPLE,2016,11,4695.0
PJM,CPLE,2016,12,11839.0
PJM,CPLE,2017,1,41.0
PJM,CPLE,2017,2,21.0
PJM,CPLE,2017,3,51530.0
PJM,CPLE,2017,4,11664.0
PJM,CPLE,2017,5,87279.0
PJM,CPLE,2017,6,78909.0
PJM,CPLE,2017,7,103938.0
PJM,CPLE,2017,8,264344.0
PJM,CPLE,2017,9,379113.0
PJM,CPLE,2017,10,323182.0
PJM,CPLE,2017,11,504434.0
PJM,CPLE,2017,12,908271.0
PJM,CPLE,2018,1,464822.0
PJM,CPLE,2018,2,503060.0
PJM,CPLE,2018,3,788413.0
PJM,CPLE,2018,4,609825.0
PJM,CPLE,2018,5,324419.0
PJM,CPLE,2018,6,268130.0
PJM,CPLE,2018,7,393921.0
PJM,CPLE,2018,8,474681.0
PJM,CPLE,2018,9,338139.0
PJM,CPLE,2018,10,278928.0
PJM,CPLE,2018,11,437791.0
PJM,CPLE,2018,12,250403.0
PJM,CPLE,2019,1,478436.0
PJM,CPLE,2019,2,365655.0
PJM,CPLE,2019,3,359777.0
PJM,CPLE,2019,4,198008.0
PJM,CPLE,2019,5,254381.0
PJM,CPLE,2019,6,337727.0
PJM,CPLE,2019,7,188601.0
PJM,CPLE,2019,8,270664.0
PJM,CPLE,2019,9,217186.0
PJM,CPLE,2019,10,234396.0
PJM,CPLE,2019,11,34122.0
PJM,CPLE,2019,12,64620.0
PJM,CPLE,2020,1,294564.0
PJM,CPLE,2020,2,142662.0
PJM,CPLE,2020,3,546014.0
PJM,CPLE,2020,4,355568.0
PJM,CPLE,2020,5,498352.0
PJM,CPLE,2020,6,495490.0
PJM,CPLE,2020,7,299919.0
PJM,CPLE,2020,8,686554.0
PJM,CPLE,2020,9,741341.0
PJM,CPLE,2020,10,843415.0
PJM,CPLE,2020,11,451749.0
PJM,CPLE,2020,12,384677.0
PJM,CPLE,2021,1,174646.0
PJM,CPLE,2021,2,265943.0
PJM,CPLE,2021,3,882284.0
PJM,CPLE,2021,4,687540.0
PJM,CPLE,2021,5,495094.0
PJM,CPLE,2021,6,414115.0
PJM,CPLE,2021,7,369976.0
PJM,CPLE,2021,8,223916.0
PJM,CPLE,2021,9,531221.0
PJM,CPLE,2021,10,560435.0
PJM,CPLE,2021,11,59936.0
PJM,CPLE,2021,12,253460.0
PJM,CPLW,2015,7,264948.0
PJM,CPLW,2015,8,262739.0
PJM,CPLW,2015,9,182035.0
PJM,CPLW,2015,10,117598.0
PJM,CPLW,2015,11,84099.0
PJM,CPLW,2015,12,74046.0
PJM,CPLW,2016,1,119508.0
PJM,CPLW,2016,2,78911.0
PJM,CPLW,2016,3,57954.0
PJM,CPLW,2016,4,96887.0
PJM,CPLW,2016,5,129449.0
PJM,CPLW,2016,6,228065.0
PJM,CPLW,2016,7,224977.0
PJM,CPLW,2016,8,207523.0
PJM,CPLW,2016,9,266596.0
PJM,CPLW,2016,10,199056.0
PJM,CPLW,2016,11,123323.0
PJM,CPLW,2016,12,170673.0
PJM,CPLW,2017,1,164035.0
PJM,CPLW,2017,2,133044.0
PJM,CPLW,2017,3,166116.0
PJM,CPLW,2017,4,142538.0
PJM,CPLW,2017,5,126311.0
PJM,CPLW,2017,6,213055.0
PJM,CPLW,2017,7,219237.0
PJM,CPLW,2017,8,166896.0
PJM,CPLW,2017,9,111441.0
PJM,CPLW,2017,10,102233.0
PJM,CPLW,2017,11,63635.0
PJM,CPLW,2017,12,131625.0
PJM,CPLW,2018,1,103511.0
PJM,CPLW,2018,2,60467.0
PJM,CPLW,2018,3,85160.0
PJM,CPLW,2018,4,67093.0
PJM,CPLW,2018,5,81602.0
PJM,CPLW,2018,6,91571.0
PJM,CPLW,2018,7,102600.0
PJM,CPLW,2018,8,94132.0
PJM,CPLW,2018,9,89510.0
PJM,CPLW,2018,10,52715.0
PJM,CPLW,2018,11,88545.0
PJM,CPLW,2018,12,103330.0
PJM,CPLW,2019,1,95761.0
PJM,CPLW,2019,2,44176.0
PJM,CPLW,2019,3,71072.0
PJM,CPLW,2019,4,9719.0
PJM,CPLW,2019,5,60509.0
PJM,CPLW,2019,6,76052.0
PJM,CPLW,2019,7,89336.0
PJM,CPLW,2019,8,80275.0
PJM,CPLW,2019,9,96581.0
PJM,CPLW,2019,10,51807.0
PJM,CPLW,2019,11,971.0
PJM,CPLW,2019,12,41345.0
PJM,CPLW,2020,1,26668.0
PJM,CPLW,2020,2,24730.0
PJM,CPLW,2020,3,10696.0
PJM,CPLW,2020,4,7736.0
PJM,CPLW,2020,5,11675.0
PJM,CPLW,2020,6,40948.0
PJM,CPLW,2020,7,75514.0
PJM,CPLW,2020,8,68118.0
PJM,CPLW,2020,9,84761.0
PJM,CPLW,2020,10,66141.0
PJM,CPLW,2020,11,70992.0
PJM,CPLW,2020,12,96338.0
PJM,CPLW,2021,1,79014.0
PJM,CPLW,2021,2,108251.0
PJM,CPLW,2021,3,52820.0
PJM,CPLW,2021,4,22396.0
PJM,CPLW,2021,5,49155.0
PJM,CPLW,2021,6,70531.0
PJM,CPLW,2021,7,85462.0
PJM,CPLW,2021,8,98023.0
PJM,CPLW,2021,9,74570.0
PJM,CPLW,2021,10,33470.0
PJM,CPLW,2021,11,67655.0
PJM,CPLW,2021,12,32378.0
PJM,DUK,2015,7,118686.0
PJM,DUK,2015,8,201990.0
PJM,DUK,2015,9,40520.0
PJM,DUK,2015,10,1302.0
PJM,DUK,2015,11,4118.0
PJM,DUK,2015,12,7428.0
PJM,DUK,2016,1,15658.0
PJM,DUK,2016,2,776.0
PJM,DUK,2016,5,156.0
PJM,DUK,2016,6,25659.0
PJM,DUK,2016,7,100502.0
PJM,DUK,2016,8,38747.0
PJM,DUK,2016,9,166292.0
PJM,DUK,2016,10,71155.0
PJM,DUK,2016,11,3666.0
PJM,DUK,2016,12,51612.0
PJM,DUK,2017,1,44592.0
PJM,DUK,2017,2,27821.0
PJM,DUK,2017,3,35029.0
PJM,DUK,2017,4,114419.0
PJM,DUK,2017,5,12105.0
PJM,DUK,2017,6,88294.0
PJM,DUK,2017,7,98730.0
PJM,DUK,2017,8,146890.0
PJM,DUK,2017,9,225309.0
PJM,DUK,2017,10,246008.0
PJM,DUK,2017,11,88435.0
PJM,DUK,2017,12,66501.0
PJM,DUK,2018,1,237829.0
PJM,DUK,2018,2,394600.0
PJM,DUK,2018,3,28757.0
PJM,DUK,2018,4,9972.0
PJM,DUK,2018,5,387179.0
PJM,DUK,2018,6,293003.0
PJM,DUK,2018,7,282600.0
PJM,DUK,2018,8,283155.0
PJM,DUK,2018,9,144555.0
PJM,DUK,2018,10,425135.0
PJM,DUK,2018,11,358000.0
PJM,DUK,2018,12,261808.0
PJM,DUK,2019,1,329502.0
PJM,DUK,2019,2,590535.0
PJM,DUK,2019,3,400853.0
PJM,DUK,2019,4,238414.0
PJM,DUK,2019,5,201055.0
PJM,DUK,2019,6,192665.0
PJM,DUK,2019,7,375440.0
PJM,DUK,2019,8,367239.0
PJM,DUK,2019,9,169772.0
PJM,DUK,2019,10,458398.0
PJM,DUK,2019,11,8110.0
PJM,DUK,2019,12,6214.0
PJM,DUK,2020,1,7235.0
PJM,DUK,2020,2,10121.0
PJM,DUK,2020,3,36999.0
PJM,DUK,2020,4,53818.0
PJM,DUK,2020,5,7194.0
PJM,DUK,2020,6,7454.0
PJM,DUK,2020,7,5380.0
PJM,DUK,2020,8,14414.0
PJM,DUK,2020,9,51019.0
PJM,DUK,2020,10,55393.0
PJM,DUK,2020,11,57785.0
PJM,DUK,2020,12,125893.0
PJM,DUK,2021,1,33693.0
PJM,DUK,2021,2,134940.0
PJM,DUK,2021,3,58559.0
PJM,DUK,2021,4,11633.0
PJM,DUK,2021,5,27706.0
PJM,DUK,2021,6,36795.0
PJM,DUK,2021,7,66181.0
PJM,DUK,2021,8,42775.0
PJM,DUK,2021,9,99387.0
PJM,DUK,2021,10,42542.0
PJM,DUK,2021,11,2805.0
PJM,DUK,2021,12,30030.0
PJM,LGEE,2015,7,539.0
PJM,LGEE,2015,9,72.0
PJM,LGEE,2015,10,881.0
PJM,LGEE,2015,11,685.0
PJM,LGEE,2015,12,162.0
PJM,LGEE,2016,2,6284.0
PJM,LGEE,2016,3,7003.0
PJM,LGEE,2016,5,5287.0
PJM,LGEE,2016,6,49.0
PJM,LGEE,2016,7,817.0
PJM,LGEE,2016,8,13105.0
PJM,LGEE,2016,9,2630.0
PJM,LGEE,2016,10,1382.0
PJM,LGEE,2016,12,98.0
PJM,LGEE,2017,3,347.0
PJM,LGEE,2017,4,139.0
PJM,LGEE,2017,5,7667.0
PJM,LGEE,2017,6,837.0
PJM,LGEE,2017,7,63362.0
PJM,LGEE,2017,8,310235.0
PJM,LGEE,2017,9,231228.0
PJM,LGEE,2017,10,401622.0
PJM,LGEE,2017,11,352228.0
